source,target,total_source_mentions,total_source_refs,mentions,norm_refs,norm_mentions,mentions_per_ref,wf1,wf2,wf3
10.1002/1878-0261.12632,10.1038/s41467-017-00769-0,79,62,1,0.016129032258065,0.012658227848101,1.2741935483871,0.000204164965292,0.014288630630398,-3.6900187807887
10.1002/1878-0261.12704,10.4137/grsb.s29414,54,41,1,0.024390243902439,0.018518518518519,1.31707317073171,0.000451671183379,0.021252557102111,-3.3451776165427
10.1002/2211-5463.12223,10.1038/cddis.2016.423,60,59,1,0.016949152542373,0.016666666666667,1.01694915254237,0.000282485875706,0.01680731613632,-3.54900326202579
10.1002/2211-5463.12364,10.1038/nrm.2016.116,29,26,2,0.038461538461539,0.068965517241379,1.11538461538462,0.002652519893899,0.051502620262461,-2.57634135020579
10.1002/acn3.423,10.1093/hmg/ddx008,139,72,7,0.013888888888889,0.050359712230216,1.93055555555556,0.000699440447642,0.026446936450975,-3.15524925667111
10.1002/acn3.443,10.5966/sctm.2015-0103,28,20,1,0.05,0.035714285714286,1.4,0.001785714285714,0.042257712736426,-2.7481880270062
10.1002/acn3.492,10.1177/0271678x16665623,62,30,1,0.033333333333333,0.016129032258065,2.06666666666667,0.000537634408602,0.023186944788009,-3.26951294421792
10.1002/acn3.50837,10.1016/bs.apha.2017.08.004,78,66,1,0.015151515151515,0.012820512820513,1.18181818181818,0.00019425019425,0.013937366833452,-3.71163853823235
10.1002/acn3.50872,10.1002/acn3.638,55,42,2,0.023809523809524,0.036363636363636,1.30952380952381,0.000865800865801,0.029424494316825,-3.06258198422816
10.1002/acn3.50912,10.1212/wnl.0000000000002813,40,19,5,0.052631578947369,0.125,2.10526315789474,0.006578947368421,0.081110710565381,-2.18184358794477
10.1002/acn3.50984,10.1016/j.bpsc.2018.07.012,68,33,4,0.03030303030303,0.058823529411765,2.06060606060606,0.001782531194296,0.042220033092075,-2.74896286125616
10.1002/acn3.50990,10.1038/s41598-017-06767-y,89,40,1,0.025,0.01123595505618,2.225,0.000280898876404,0.01676003807885,-3.55144999797288
10.1002/acn3.51035,10.1007/s13311-016-0484-9,88,46,5,0.021739130434783,0.056818181818182,1.91304347826087,0.001235177865613,0.035145097319721,-2.90827049949572
10.1002/acn3.51035,10.1016/j.nicl.2018.04.005,88,46,1,0.021739130434783,0.011363636363636,1.91304347826087,0.000247035573123,0.015717365336548,-3.60724050383174
10.1002/acn3.51035,10.1136/jnnp-2018-318830,88,46,2,0.021739130434783,0.022727272727273,1.91304347826087,0.000494071146245,0.022227711223719,-3.30621050816776
10.1002/acn3.51050,10.1212/wnl.0000000000002813,88,60,2,0.016666666666667,0.022727272727273,1.46666666666667,0.000378787878788,0.019462473604038,-3.42160392686983
10.1002/acn3.51112,10.1002/ana.25251,95,73,2,0.013698630136986,0.021052631578947,1.3013698630137,0.00028839221341,0.016982114515285,-3.54001646974532
10.1002/acn3.51168,10.3389/fnins.2016.00064,47,31,1,0.032258064516129,0.021276595744681,1.51612903225806,0.000686341798216,0.026198125853112,-3.16345955176999
10.1002/acn3.51172,10.1002/ppul.23622,69,48,1,0.020833333333333,0.014492753623188,1.4375,0.00030193236715,0.017376201171423,-3.52009032811284
10.1002/acn3.543,10.3389/fnmol.2016.00162,45,26,2,0.038461538461539,0.044444444444445,1.73076923076923,0.001709401709402,0.041344911529736,-2.76715586608218
10.1002/acn3.601,10.1212/nxg.0000000000000047,81,50,1,0.02,0.012345679012346,1.62,0.000246913580247,0.015713484026368,-3.60745502321467
10.1002/acn3.623,10.1002/mus.24990,21,18,1,0.055555555555556,0.047619047619048,1.16666666666667,0.002645502645503,0.051434449987364,-2.57749179983723
10.1002/acn3.649,10.1038/jhg.2016.116,82,51,1,0.019607843137255,0.01219512195122,1.6078431372549,0.000239120038259,0.015463506661143,-3.62138402848165
10.1002/acn3.669,10.3390/ijms17020189,65,49,1,0.020408163265306,0.015384615384615,1.3265306122449,0.000313971742543,0.017719247798458,-3.50310943667137
10.1002/acn3.671,10.1002/mus.25950,123,53,3,0.018867924528302,0.024390243902439,2.32075471698113,0.000460193281178,0.021452116007007,-3.33705972632052
10.1002/acn3.717,10.1093/brain/aww111,17,14,1,0.071428571428572,0.058823529411765,1.21428571428571,0.004201680672269,0.064820372355217,-2.37657695705651
10.1002/acn3.721,10.1136/jnnp-2017-317887,57,44,1,0.022727272727273,0.017543859649123,1.29545454545455,0.000398724082935,0.019968076595772,-3.39932753215868
10.1002/acn3.724,10.1038/s41598-017-06767-y,64,39,5,0.025641025641026,0.078125,1.64102564102564,0.002003205128205,0.044757179627465,-2.69827457667437
10.1002/acn3.795,10.1002/acn3.638,45,26,2,0.038461538461539,0.044444444444445,1.73076923076923,0.001709401709402,0.041344911529736,-2.76715586608218
10.1002/acr.24027,10.1186/s13075-017-1252-x,61,45,1,0.022222222222222,0.016393442622951,1.35555555555556,0.000364298724954,0.019086611143796,-3.43854234878611
10.1002/adbi.201900018,10.1007/s00204-018-2250-8,273,180,1,0.005555555555556,0.003663003663004,1.51666666666667,2.03500203500203E-05,0.004511099683006,-4.69143515214406
10.1002/adbi.201900094,10.1002/mrd.22771,76,28,1,0.035714285714286,0.013157894736842,2.71428571428571,0.00046992481203,0.021677749238103,-3.32797162362301
10.1002/adem.201901358,10.3390/mi9020085,70,35,2,0.028571428571429,0.028571428571429,2,0.000816326530612,0.028571428571429,-3.08813608870055
10.1002/adfm.201908473,10.7150/thno.18459,78,57,1,0.017543859649123,0.012820512820513,1.36842105263158,0.000224921277553,0.014997375688862,-3.64796945836297
10.1002/adhm.201601130,10.1038/nature17623,274,211,3,0.004739336492891,0.010948905109489,1.29857819905213,5.18905455426022E-05,0.007203509251927,-4.28491176339842
10.1002/adhm.201801000,10.1517/14728222.2016.1162293,202,107,1,0.009345794392523,0.004950495049505,1.88785046728972,4.6266308873878E-05,0.006801934200937,-4.33473514713183
10.1002/adhm.202000731,10.1186/s13287-015-0232-9,316,228,1,0.004385964912281,0.003164556962025,1.3859649122807,1.38796357983567E-05,0.003725538323297,-4.85762192961886
10.1002/adma.201803895,10.1155/2017/3978595,55,47,1,0.021276595744681,0.018181818181818,1.17021276595745,0.000386847195358,0.019668431441217,-3.41246054742996
10.1002/adma.201804041,10.1038/nature17623,381,338,1,0.002958579881657,0.002624671916011,1.12721893491124,7.76530152665828E-06,0.002786629061547,-5.10984167595327
10.1002/adma.201902042,10.1089/ten.tec.2018.0062,347,221,1,0.004524886877828,0.002881844380403,1.57013574660633,1.30400198208301E-05,0.003611096761488,-4.88472174847598
10.1002/adma.202000866,10.7150/thno.18459,371,264,1,0.003787878787879,0.002695417789757,1.40530303030303,1.02099158702932E-05,0.003195295897142,-4.99097783648488
10.1002/adma.202002578,10.1038/nature17623,23,13,4,0.076923076923077,0.173913043478261,1.76923076923077,0.013377926421405,0.115662986393248,-1.87361119699647
10.1002/adsc.201801569,10.1021/acs.jmedchem.8b00700,47,29,1,0.03448275862069,0.021276595744681,1.62068965517241,0.000733675715334,0.027086448924394,-3.13449585583467
10.1002/adtp.201900054,10.7150/thno.18459,124,115,3,0.008695652173913,0.024193548387097,1.07826086956522,0.000210378681627,0.014504436618736,-3.67699827079618
10.1002/advs.201801046,10.1039/c5ra25916a,19,14,1,0.071428571428572,0.052631578947369,1.35714285714286,0.003759398496241,0.061313933948497,-2.42488163663107
10.1002/advs.201903359,10.1016/j.cell.2017.07.036,493,235,1,0.004255319148936,0.002028397565923,2.09787234042553,8.63147900392733E-06,0.002937937882925,-5.06391478154897
10.1002/advs.202001299,10.1038/mp.2016.230,102,86,2,0.011627906976744,0.019607843137255,1.18604651162791,0.000227998176015,0.015099608472228,-3.6420686273415
10.1002/agm2.12017,10.1007/s40265-015-0529-0,144,85,1,0.011764705882353,0.006944444444444,1.69411764705882,8.16993464052288E-05,0.009038769075777,-4.08778141780954
10.1002/ajim.22933,10.1002/ajim.22618,60,39,1,0.025641025641026,0.016666666666667,1.53846153846154,0.00042735042735,0.020672455764868,-3.36921585741014
10.1002/ajmg.a.38418,10.1152/physrev.00007.2015,238,218,1,0.004587155963303,0.004201680672269,1.09174311926606,1.92737645516922E-05,0.004390189580382,-4.71503345066112
10.1002/ajmg.a.38683,10.1093/cercor/bhx027,29,14,1,0.071428571428572,0.03448275862069,2.07142857142857,0.002463054187192,0.049629166698547,-2.60852603357719
10.1002/ajmg.a.61210,10.1038/s41436-018-0138-x,25,21,2,0.047619047619048,0.08,1.19047619047619,0.003809523809524,0.061721339984837,-2.41912930774198
10.1002/ajmg.a.61465,10.1038/s41436-018-0138-x,58,9,6,0.111111111111111,0.103448275862069,6.44444444444444,0.011494252873563,0.107211253483779,-1.93951925261862
10.1002/ajmg.a.61478,10.1038/s41436-018-0138-x,40,24,3,0.041666666666667,0.075,1.66666666666667,0.003125,0.055901699437495,-2.50514997831991
10.1002/ajmg.b.32540,10.1002/ajmg.b.32476,108,74,1,0.013513513513514,0.009259259259259,1.45945945945946,0.000125125125125,0.011185934253567,-3.90265547521793
10.1002/ajmg.b.32606,10.1016/j.neurobiolaging.2016.11.010,86,59,1,0.016949152542373,0.011627906976744,1.45762711864407,0.000197083169097,0.014038631311398,-3.70535046288571
10.1002/ajmg.b.32694,10.1007/s13311-017-0532-0,81,51,1,0.019607843137255,0.012345679012346,1.58823529411765,0.000242072137497,0.015558667600311,-3.61605519497659
10.1002/ajmg.b.32787,10.1186/s12974-016-0691-7,242,147,2,0.006802721088435,0.008264462809917,1.64625850340136,5.62208354416147E-05,0.007498055444021,-4.25010270506463
10.1002/ajmg.c.31761,10.1073/pnas.1715378115,188,81,1,0.012345679012346,0.00531914893617,2.32098765432099,6.56685053848174E-05,0.008103610638772,-4.18264286814233
10.1002/ajp.23053,10.1016/j.tins.2016.09.002,39,37,1,0.027027027027027,0.025641025641026,1.05405405405405,0.000693000693001,0.026324906324633,-3.15926633109349
10.1002/alz.12089,10.1074/jbc.m115.684258,67,55,4,0.018181818181818,0.059701492537314,1.21818181818182,0.001085481682497,0.032946649032893,-2.96437750086711
10.1002/alz.12131,10.1007/s00401-016-1533-5,50,42,1,0.023809523809524,0.02,1.19047619047619,0.00047619047619,0.021821789023599,-3.32221929473392
10.1002/ana.24992,10.1038/mp.2016.230,146,53,2,0.018867924528302,0.013698630136986,2.75471698113208,0.000258464719566,0.016076837984062,-3.58759872972124
10.1002/ana.25118,10.3389/fnins.2017.00335,62,39,1,0.025641025641026,0.016129032258065,1.58974358974359,0.000413564929694,0.020336295869552,-3.38345629652475
10.1002/ana.25172,10.1038/nature17623,38,30,1,0.033333333333333,0.026315789473684,1.26666666666667,0.000877192982456,0.029617443887955,-3.05690485133647
10.1002/ana.25198,10.1038/ejhg.2016.186,114,45,1,0.022222222222222,0.008771929824561,2.53333333333333,0.000194931773879,0.013961796943057,-3.71011736511182
10.1002/ana.25207,10.1002/ana.24846,99,44,14,0.022727272727273,0.141414141414141,2.25,0.003213957759412,0.056691778587484,-2.4929598354055
10.1002/ana.25264,10.1093/hmg/ddx224,164,50,11,0.02,0.067073170731707,3.28,0.001341463414634,0.036625993701662,-2.87242116722549
10.1002/ana.25299,10.1016/j.neurobiolaging.2016.08.020,97,35,1,0.028571428571429,0.010309278350516,2.77142857142857,0.000294550810015,0.017162482629699,-3.53083977861652
10.1002/ana.25302,10.5966/sctm.2015-0217,68,36,4,0.027777777777778,0.058823529411765,1.88888888888889,0.001633986928105,0.040422604172722,-2.78675142214556
10.1002/ana.25308,10.1007/s10048-017-0514-8,66,39,1,0.025641025641026,0.015151515151515,1.69230769230769,0.0003885003885,0.019710413199636,-3.41060854256837
10.1002/ana.25333,10.1101/cshperspect.a023622,144,73,2,0.013698630136986,0.013888888888889,1.97260273972603,0.000190258751903,0.013793431476706,-3.72065535655172
10.1002/ana.25431,10.1038/ncomms12408,48,43,1,0.023255813953488,0.020833333333333,1.11627906976744,0.000484496124031,0.022011272658141,-3.31470969295517
10.1002/ana.25516,10.1038/s41598-017-06767-y,114,49,13,0.020408163265306,0.114035087719298,2.3265306122449,0.002327246688149,0.048241545250427,-2.63315757905815
10.1002/ana.25520,10.1136/jnnp-2018-318830,107,43,2,0.023255813953488,0.018691588785047,2.48837209302326,0.00043468811128,0.02084917531415,-3.36182223760081
10.1002/ana.25613,10.1016/b978-0-444-63233-3.00009-9,14,11,1,0.090909090909091,0.071428571428572,1.27272727272727,0.006493506493507,0.080582296402538,-2.18752072083646
10.1002/ana.25635,10.1016/j.neuron.2018.07.027,155,56,3,0.017857142857143,0.019354838709678,2.76785714285714,0.000345622119816,0.018590914980594,-3.46139847045683
10.1002/ana.25671,10.1136/jnnp-2016-314411,66,38,2,0.026315789473684,0.03030303030303,1.73684210526316,0.000797448165869,0.028239124736245,-3.0982975364947
10.1002/ana.25671,10.1136/jnnp-2017-317887,66,38,1,0.026315789473684,0.015151515151515,1.73684210526316,0.000398724082935,0.019968076595772,-3.39932753215868
10.1002/ana.25893,10.1016/j.dadm.2017.05.005,102,48,1,0.020833333333333,0.009803921568627,2.125,0.000204248366013,0.014291548761876,-3.6898414091375
10.1002/ange.201608066,10.1126/science.aad9926,92,64,1,0.015625,0.010869565217391,1.4375,0.000169836956522,0.013032150878567,-3.76996780132944
10.1002/ange.201609394,10.1039/c6cc00095a,78,69,1,0.014492753623188,0.012820512820513,1.1304347826087,0.000185804533631,0.013631013668492,-3.73094369342774
10.1002/ange.201811391,10.1021/acschembio.7b00748,8,7,1,0.142857142857143,0.125,1.14285714285714,0.017857142857143,0.133630620956212,-1.7481880270062
10.1002/ange.201909933,10.1016/j.ymthe.2017.01.009,21,14,2,0.071428571428572,0.095238095238095,1.5,0.006802721088435,0.082478609884232,-2.16731733474818
10.1002/ange.202000247,10.1126/scitranslmed.aac7410,161,87,2,0.011494252873563,0.012422360248447,1.85057471264368,0.000142785749982,0.011949299141881,-3.84531513298649
10.1002/ange.202002866,10.1021/acs.jmedchem.8b00700,47,23,1,0.043478260869565,0.021276595744681,2.04347826086957,0.000925069380204,0.030414953233624,-3.03382569395331
10.1002/ange.202008079,10.1074/jbc.m116.764886,61,45,1,0.022222222222222,0.016393442622951,1.35555555555556,0.000364298724954,0.019086611143796,-3.43854234878611
10.1002/anie.201608066,10.1126/science.aad9926,52,42,1,0.023809523809524,0.019230769230769,1.23809523809524,0.000457875457875,0.021398024625546,-3.3392526340327
10.1002/anie.201708196,10.1038/ncomms14346,225,112,1,0.008928571428571,0.004444444444444,2.00892857142857,3.96825396825397E-05,0.006299407883487,-4.40140054078154
10.1002/anie.201914637,10.1016/j.redox.2018.08.007,42,34,1,0.029411764705882,0.023809523809524,1.23529411764706,0.000700280112045,0.026462806201248,-3.15472820744016
10.1002/ar.23922,10.1038/nature17623,236,209,1,0.004784688995215,0.004237288135593,1.12918660287081,2.02741059119293E-05,0.00450267763802,-4.69305828908116
10.1002/ar.23963,10.1016/j.cell.2016.06.037,80,44,1,0.022727272727273,0.0125,1.81818181818182,0.000284090909091,0.016854996561581,-3.54654266347813
10.1002/ar.23971,10.1155/2016/3423267,220,64,6,0.015625,0.027272727272727,3.4375,0.000426136363636,0.020643070596119,-3.37045140442245
10.1002/ar.24255,10.1113/jp275498,172,90,3,0.011111111111111,0.017441860465116,1.91111111111111,0.000193798449612,0.013921151159743,-3.71264970162721
10.1002/ar.24255,10.1152/jn.00868.2017,172,90,9,0.011111111111111,0.052325581395349,1.91111111111111,0.000581395348837,0.024112141108521,-3.23552844690755
10.1002/ardp.201700258,10.3390/molecules22040522,86,41,3,0.024390243902439,0.034883720930233,2.09756097560976,0.000850822461713,0.029168861165856,-3.07016105324364
10.1002/art.41127,10.1038/s41467-018-04581-2,134,82,2,0.01219512195122,0.014925373134328,1.63414634146341,0.000182016745541,0.013491358179983,-3.73988865508454
10.1002/art.41290,10.1016/j.jmb.2016.02.027,57,46,1,0.021739130434783,0.017543859649123,1.23913043478261,0.000381388253242,0.019529164171613,-3.41863268735407
10.1002/aur.2063,10.3389/fnhum.2017.00626,358,163,1,0.006134969325153,0.002793296089385,2.19631901840491,1.71367858244508E-05,0.004139660109774,-4.76607063104783
10.1002/aur.2236,10.1073/pnas.1613195113,55,38,4,0.026315789473684,0.072727272727273,1.44736842105263,0.001913875598086,0.043747863925981,-2.71808629478309
10.1002/bdr2.1661,10.1523/eneuro.0203-18.2018,491,213,2,0.004694835680751,0.004073319755601,2.30516431924883,1.91235669277034E-05,0.004373050071484,-4.71843109989772
10.1002/bies.201700050,10.1083/jcb.201607055,110,70,1,0.014285714285714,0.009090909090909,1.57142857142857,0.00012987012987,0.011396057645964,-3.88649072517248
10.1002/bies.201700063,10.3389/fnins.2015.00435,105,67,1,0.014925373134328,0.00952380952381,1.56716417910448,0.000142146410803,0.01192251696594,-3.84726410177076
10.1002/bies.201700069,10.1126/science.aad9926,261,175,1,0.005714285714286,0.003831417624521,1.49142857142857,2.18938149972633E-05,0.004679082708957,-4.65967855602458
10.1002/bies.201700069,10.3389/fgene.2016.00100,261,175,1,0.005714285714286,0.003831417624521,1.49142857142857,2.18938149972633E-05,0.004679082708957,-4.65967855602458
10.1002/bies.201700145,10.1016/j.cell.2016.06.037,189,80,1,0.0125,0.005291005291005,2.3625,6.61375661375661E-05,0.008132500607904,-4.17955179116519
10.1002/bies.201800027,10.1016/j.tins.2016.09.002,199,105,1,0.00952380952381,0.005025125628141,1.8952380952381,4.78583393156258E-05,0.006917972196795,-4.32004237547964
10.1002/bies.201800085,10.1038/s41593-017-0022-z,242,122,1,0.008196721311475,0.004132231404959,1.98360655737705,3.38707492209728E-05,0.005819858178768,-4.47017519665518
10.1002/bies.201900009,10.3389/fnmol.2017.00135,190,121,2,0.008264462809917,0.010526315789474,1.5702479338843,8.69943453675511E-05,0.009327075928047,-4.0605089756053
10.1002/bies.201900091,10.1038/srep38144,184,109,1,0.009174311926606,0.005434782608696,1.68807339449541,4.98603909054647E-05,0.007061189057479,-4.30224432095016
10.1002/bimj.201800263,10.1186/s12889-018-5033-5,71,29,1,0.03448275862069,0.014084507042254,2.44827586206897,0.000485672656629,0.022037982136063,-3.31365634661803
10.1002/biof.1563,10.1186/s13287-015-0232-9,155,79,2,0.012658227848101,0.012903225806452,1.9620253164557,0.000163331972234,0.012780139757983,-3.78692879379675
10.1002/biof.1593,10.1186/s12943-017-0663-2,30,28,1,0.035714285714286,0.033333333333333,1.07142857142857,0.001190476190476,0.034503277967118,-2.92427928606188
10.1002/biof.1597,10.1038/s41467-017-00769-0,147,104,1,0.009615384615385,0.006802721088435,1.41346153846154,6.5410779696494E-05,0.008087693101033,-4.18435067404696
10.1002/biof.1597,10.1038/s41590-018-0091-5,147,104,2,0.009615384615385,0.013605442176871,1.41346153846154,0.000130821559393,0.011437725271792,-3.88332067838297
10.1002/bit.27171,10.1186/s13287-016-0370-8,384,154,1,0.006493506493507,0.002604166666667,2.49350649350649,1.69101731601732E-05,0.004112198093499,-4.77185194520399
10.1002/bit.27495,10.1038/s41389-017-0025-3,36,34,1,0.029411764705882,0.027777777777778,1.05882352941176,0.000816993464052,0.028583097523752,-3.08778141780954
10.1002/brb3.1013,10.3390/ijms17091584,44,41,1,0.024390243902439,0.022727272727273,1.07317073170732,0.000554323725055,0.023544080467401,-3.25623653320592
10.1002/brb3.1090,10.3389/fnhum.2016.00680,174,76,3,0.013157894736842,0.017241379310345,2.28947368421053,0.000226860254083,0.01506188082822,-3.64424158584373
10.1002/brb3.1118,10.3389/fnmol.2016.00162,104,67,1,0.014925373134328,0.009615384615385,1.55223880597015,0.000143513203215,0.011979699629569,-3.84310814199961
10.1002/brb3.1119,10.1002/mus.26055,37,28,1,0.035714285714286,0.027027027027027,1.32142857142857,0.000965250965251,0.03106848830006,-3.01535975540921
10.1002/brb3.1217,10.1155/2016/2614742,182,28,1,0.035714285714286,0.005494505494506,6.5,0.000196232339089,0.014008295367013,-3.70722941932729
10.1002/brb3.1338,10.1007/s13167-017-0123-5,128,53,1,0.018867924528302,0.0078125,2.41509433962264,0.000147405660377,0.012141073279466,-3.83148583924866
10.1002/brb3.1531,10.1038/nature17623,121,78,2,0.012820512820513,0.016528925619835,1.55128205128205,0.000211909302818,0.014557104891372,-3.67384997734295
10.1002/brb3.1548,10.1016/j.dadm.2017.05.005,84,31,2,0.032258064516129,0.023809523809524,2.70967741935484,0.000768049155146,0.027713699773685,-3.11461098423217
10.1002/brb3.1699,10.1016/j.tins.2016.09.002,86,78,1,0.012820512820513,0.011627906976744,1.1025641025641,0.000149075730471,0.012209657262638,-3.82659305393405
10.1002/brb3.1772,10.1002/acn3.638,29,16,2,0.0625,0.068965517241379,1.8125,0.004310344827586,0.065653216429861,-2.3654879848909
10.1002/btpr.2942,10.1007/s00204-018-2250-8,133,54,1,0.018518518518519,0.007518796992481,2.46296296296296,0.000139236981342,0.01179987209008,-3.85624540079005
10.1002/ca.23230,10.1038/ng.3482,48,41,1,0.024390243902439,0.020833333333333,1.17073170731707,0.000508130081301,0.022541740866686,-3.29402509409532
10.1002/cam4.1353,10.4137/grsb.s29414,59,45,1,0.022222222222222,0.016949152542373,1.31111111111111,0.000376647834275,0.019407416991319,-3.42406452541749
10.1002/cam4.1939,10.1186/s12943-017-0663-2,20,17,1,0.058823529411765,0.05,1.17647058823529,0.002941176470588,0.054232614454664,-2.53147891704225
10.1002/cam4.2010,10.1186/s12943-017-0663-2,39,32,1,0.03125,0.025641025641026,1.21875,0.000801282051282,0.028306925853615,-3.09621458534641
10.1002/cam4.2089,10.4093/dmj.2018.0101,85,52,1,0.019230769230769,0.011764705882353,1.63461538461538,0.000226244343891,0.015041420939905,-3.64542226934909
10.1002/cam4.2389,10.2174/1570159x14666161228122115,122,57,2,0.017543859649123,0.016393442622951,2.14035087719298,0.000287604256543,0.016958899036877,-3.54120469068326
10.1002/cam4.2935,10.1089/hum.2016.171,85,63,1,0.015873015873016,0.011764705882353,1.34920634920635,0.000186741363212,0.013665334361513,-3.72875947516787
10.1002/cam4.3268,10.1016/j.brainres.2016.02.050,27,24,1,0.041666666666667,0.037037037037037,1.125,0.001543209876543,0.039283710065919,-2.81157500587059
10.1002/cam4.3375,10.1186/s12943-017-0663-2,33,29,2,0.03448275862069,0.060606060606061,1.13793103448276,0.00208986415883,0.04571503208825,-2.67988194211286
